data,label,type
tiktok rometvetadag3 00:04/00 we are palestine d jn we aic south africa western cape mehmet vefa @africandem and follow 20m telly & il 6 0 l swipe up for more,0,tweet
13:38 lte 27 post mehmet vefa dekagram follow ... @africandemoo 99 percent of the real estate industry is in the deal of the zionists in westerncape... all the illegal store owners who pay double/ triple rip above market to the zionists... we are coming to check the landlords of all the tuck depot in the western cape... now why are there so many illegal immigrants in the western ness with no hesitation? you will understand why zionist are protecting illegal immigrants... tuck store jewish and proud post your response 1,0,tweet
13:35 lte 29 post mehmet vefa dag follow @africandemoc in western ness zionist real estate companies encourage and benefit from illegal immigration with full sustenance 08:16 . 2024/05/18 from earth . 64 panorama 1 like 0 jewish and proud post your reply 1 1,0,tweet
"11:29 ..ll lte 43 mehmet vefa d... 4.5k berth follow posts response highlighting media tt 1 52 0 l mehmet vefa dag @ 11h ... from now on, neither gayton nor rob hersov can save the da. we are coming to wipe out all zionists and their puppet gayton from the political scene... earth party is now taking firm steps towards becoming the largest party in the western cape. tt 41 0 l mehmet vefa dag @....11h ... balloting land company balloting justice tiktok party day q and vefa ness q vote for",0,tweet
"11:30 lte 43 mehmet vefa d... 4.5k posts follow posts replies highlight sensitive 0:45 destroyed dream 38 0 + mehmet vefa dag @... 21h jews killed jesus cc dear xx 7 telecasting 2 2 868 0 mehmet vefa dag @... . 1d . zionist israeli citizen, the possessor of the neo course group, killed 55 people in south 1 africa and disappeared from",0,tweet
"11:28 lte 45 mail mehmet vefa dag follow ... @africandemoc benjamin netanyahu is behading christian tiddler in zion 10:16 2024/05/19 from earth 29 vista 1 repost 2 likes tv ice @mavericks0501.56m stop airing blatant lies tv 6 t anger is an zip @s. 56m ive heard he eats them afterwards, preferring poached rather than fried or baked tz iiii 7 l betway za @betway za advertizement ... jewish and proud berth your reply 1",0,tweet
"21:19 vo)) t lte1 . c 2 ml 78% station sir cabonena alfred follow @lebona_cabonena iec is going to rig the election to give anc a win. 12:02 . 17 may 24 17,5k views 68 reposts 15 quotes 350 likes 1 bookmarker saxon african @saxon_african 1d replying to @lebona_cabonena if anc gets over 49% there will be a war because the rigging will be beyond obvious 7 225 28 il 1,1k chrisexcel @chrisexcel102 1d replying to @lebona_cabonena is the a mode the can make the digital 8 t21 12 3,8k gentilian internet refutation team 13h replying to @lebona_cabonena i asked myself who is behind the iec, why are they rigging the election in south africa? surely there are no israeli's interfering with elections in south africa aswell? low and behold, the noticing continues. janet beloved xa add words article talk read edit vista history tools from wikipedia the free encyclopaedia anet yetta love (born 21 december 1957) is a south african activist and for mer politician janet love berth your response o",0,tweet
"21:59 4 whatsapp station helen zille @helenzille all that needs to be said. anc a low calibre life for all let's do more crime, together. vote anc african national congress anc a anc x 08:36 . 2024/05/17 from land . 130k view 404 reposts 90 quote 1.5k likes 31 bookmarks m post your response q",0,tweet
information center become a delegate living whistle blower resources y the,0,tweet
"gayton mckenzie @gaytonmck they should go get trauma counselling in own countries. we can't further dissipation money on people who broke our laws. plate thing go and deport. 702. 702 @radio702 . may 13 #georgebuildingcollapse: officials appeal for trauma counselor-at-law proficient in chewa, portuguese, shona (many of the families affected by the construction collapse, are from mozambique, malawi and zimbabwe.) buff.ly/4baddoq 8:54 am . may 13, 2024 . 91.4k view 145 306 1.1k 17",0,tweet
"12:27 kgoi maepa follow 3k posts posts replies sensitive likes kgoi maepa @kg . 2024/05/06 breaking news: unpatriotic, barbarian, disrespectful, fascist = apartheid! @jsteenhuisen [matric & click shampoo salesperson] revealed his true colours today. burning of the south african pin was the lowest a well-known racist party can go in a democracy! this is treason! + john matric...1 the masthead burner! tt 90 1 15. 186 15k mt",0,tweet
"12:18 z post kgoi maepa follow @kgosi_maepa breakage news: the dying toll in the george building collapse has now risen from 9 to 30! unfortunately, mass are dying in the da rill george municipality. it's a crisis, multitude are trapped. the da failed to rescue residents. may the souls of the departed remainder in peace couldn't rescue george! wants to rescue south africa!",0,tweet
"berth iol news iol @iol according to researcher vimlesh rajbansi, the iec's impartiality can be disputed because of some of the partnerships it has created. iol.co.za mk party and the iec's funders: is the iec unbiased? 17:49 . 13 may 24 . 5 409 vista 16 reposts 1 quote 16 likes 5 bookmark thando ka bakhiwa 16h replying to @iol ouch!!! lithium ilil 53 berth your response",0,tweet
07:37 c 5g station partnerships it has created. mk party and the iec's funders: is the iec unbiased? from iol.co.za 17:49 . 2024/05/13 from earth . 4.9k views 15 reposts 1 quote 14 like 5 bookmarks q 1 thando ka bakhiwa@ja 13h ouch!!! lv 43 0 zola nhlangulela @nhlangu... 13h iec has tainted its integrity and such actions risk civil war.. 1 39,0,tweet
"17:37 cz post banele follow @gentlements this is how the anc of ramaphosa eliminates its opponents, through their secret weapon the iec. subscriptions sunday earth shwashwi celebrity news intelligence occupation politics : more news - iec chair, anc officials implicated in plot to deregister atm party 12th may 2024",0,tweet
"we cannot allow this ciliation to happen. #byebyempc da authority of the leader tet +27 21 465 1431 email: leader@da.org.za www.da.org.za p.o. box 1475,cape town,8000 28 of borderland 2024 private & confidential dear mr. mbalula, i trust this email finds you well. my name is dr. ivan meyer. and am reaching out to you on behalf of the democratic bond (da). as you are aware our company has long been committed to fostering negotiation and coaction across political occupation for the betterment of south africa. with this in mind, one am writing to propose a merging between the leadership of the da and the african national copulation (anc), specifically between our leader, john steenhuisen, and president cyril ramaphosa we believe that there are significant opportunities for cooperation between our two parties on key issues facing our country both the da and the anc share a dedication to addressing the press challenge of unemployment poverty. inequality and corruption by engaging in constructive dialogue, we can explore areas of common ground and work towards meaningful solutions that benefit all south africans a merging between mr. steenhuisen and chairman ramaphosa would provide an important platform for discussing potential areas of collaboration and exploring the feasibility of forming a coalition government we understand the complexness involved in such discussions and are committed to approaching them with openness respect, and a genuine desire to serve the interests of the mass of south africa we are flexible regarding the timing and format of the merging and are prepared to accommodate the schedules of all parties involved whether it be an in-person meeting or a virtual treatment we are confident that meaningful duologue can take place. we kindly request your assistance in facilitating this encounter and would be grateful for any sustenance you can provide in coordinating schedules and logistics. thank you for considering our proposal. we look forward to your reception and to the opportunity to engage in productive discussions with our counterparts in the anc yours sincerely, stroy md ivan meyer federal chair democratic alliance freedom. fairness. opportunity. diversity. o3 1711 11 542",0,tweet
