data,label,type
"Sihle Mavuso
Follow
@ZANewsFlash
NEWS: A faction of the PAC has distanced itself from
party President Mzwanele Nyhontsho and his mooted
collaboration pact with the MK Party backed by former
President Jacob Zuma. The faction led by Mbuso
Dlamini, the party's deputy Secretary-General, says
they remain opposed to any party that subscribes to
the Freedom Charter as the ""betrayal"" in 1955 and in
the 1990s (during CODESA) stems from it.
5. As for Mr Jacob Zuma, the man has been quoted on several occasions saying
he is still a member of the African National Congress and he will not for it but
for the MK party instead. This clearly indicates that there is no difference
between the MK party and the ANC. Any talks with the MK party are as the
Office 203. 2nd Floor,
same as talking to the ANC and therefore we cannot have talks with the MK
The Main Change Bld.
party and not have talks with the ANC because we believe that the two parties
20 Kruger Street,
are not different it is just the clash of personalities within the ANC that makes
Maboneng
them look different
Johannesburg
Tel:+27 11 100 2553
Fax: 086 666 2215
admin@@pacofazania.org.za
6. The PAC adopted the ""principle of non-collaboration"" many years ago and
OFFICE OF THE DEPUTY SECRETARY GENERAL
we cannot in any way allow power-mongers and opportunists like Mr Nyontso
and Apa Pooe to sell the PAC to reactionary and charterist organisations and
12 JANUARY 2024
REF: Circ/DSG/001/2024
fold our arms, we will defend the PAC at all costs.
TO
: ALL PAC STRUCTURES
Yours in Africanist revolution
: ALL PAC COMPONENT STRUCTURES
: ALL PAC MEMBERS AND SUPPORTERS
Mouso Dlamini
RE
Deputy-Secretary General: PAC
: THE PAC REJECTS NYONTSHO'S VISIT TO INKANDLA
Revolutionary Greetings
We as the Pan Africanist Congress of Azania have noted with great concern and shock
the visit of Mr Mzwanele Nyontso who claims to be the president visit to Inkandla
(Mr Jacob Zuma's compound) where we are told that discussions on cooperation were
discussed
1. We hereby distance the PAC of Azania from this visit the touted unity talks, we
remain diametrically opposed to any party that subscribes and promotes the
sell-out document called ""Freedom Charter"" as is the case with the MK party
and its leaders We remain convinced that our betrayal both in 1955 and 1990's
stems from the Freedom Charter.
2. At the core of our struggle as the PAC remains the land which was, and
continues to be prostituted by the Freedom Charter which has been entrenched
in the country's constitution with its most reactionary and deceiving line which
says ""South Africa belongs to all who live in it, both black and white"" thus
declaring our country a no-man's land
Sudder @PACAZANIAS9 @PacHeadOffice Facebook Page: PAC Today All Rights reserved.
2/4
@PACAZANIAS9
PacHeadOffice Facebook Page PAC Today All Rights reserved.
1/4
19:47 . 2024/01/16 From Earth . 1,2K Views
3 Reposts 10 Likes 1 Bookmark",0,tweet
"4G
0
Cell C
A
57%
1:34
K/s
MUCK RACK
Sihle
Mavuso
Verified
Senior Political Journalist,
Independent Online
Freelance Business and Political
Writer, Freelance
Durban, South Africa
Business and Finance, Politics
As seen in: Independent Online,
MSN South Africa, Business Report,
Cape Times South Africa, Daily News
SA, IOL Entertainment, The Mercury
(South Africa), The Star (South
Africa), Weekend Argus, IOL News,
Energy Central and more
Covers: South African and
international politics, education and
tech.
Doesn't Cover: Local general news.
Freelance Journalist: South Africa & Zulu
Kingdom Email: newsflashsa@gmail.com
Facebook: Sihle Mavuso TikTok:
@super.scribe Instagram: Sihle Mavuso
10",0,tweet
"08:39
Vo))
LT�
Concerned Citizen
:
218K posts
Posts
Replies
Media
Likes
Concerned Citizen
reposted
C
@CRangataJ . 1d
If Zimbabweans want to steal, then they
must also face the consequences.
Indians and whites walk out of their
airports with their minerals, freely but
they cross rivers to come and take ours
here.
Why don't they do it in Zimbabwe?
V
MASENYA.
*
@maseny. . 1d
Come and Mine X Chrome illegal here
in Burgersfort, you will meet them.
They will marinate you!!
+
1
LI3
9
885
go
O
<",0,tweet
"14:41
Post
TS Maloka
Follow
...
@Senzile84455826
Now I understand why he did what he
did
Q.
10:11 2024/01/11 From Earth . 318 Views",0,tweet
"Dudula News
Follow
@DudulaMedia
DUDULA ISSUES A WARNING!
Operation Dudula has bad news for all
illegal immigrants who were celebrating
last night hoping for a better 2024.
South Africa is going to be a hell for
them. Their future in SA is bleak!
DER
RN
NG
HLA SOUTH
HANCA",0,tweet
"tt
Freeman Bhengu reposted
Koketso Tlakame @KTlakame . 17h
Poison by mbalula
Freeman Bhengu @zibuseman . 1d
Breaking News about minister of
@HomeAffairsSA Dr Aaron Motsoaledi
- rumour mills say he has been
poisoned.
let US pray for
LI1
2
ild 317",0,tweet
"17:18
news
Vo))
24
LTE all
Post
Jed
@Jed38111039
Which journalists? The Ankole defence
force?
Eyewitness News 0 @ewnu... . 08 Aug 22
#Tembisa: If journalists under attack, who
will tell our stories? dlvr.it/SWFsDQ
17:02 . 08 Aug 22
8 Reposts 25 Likes
LI
Discover more
Sourced from across X
Jed @Jed38111039 . 1d
Post your reply",0,tweet
"09:46
Vo))
LT� all
Post
Gorgias71
Follow
@GloriaKhuzwayo
they call this agent our
president..never. our MK we fix this
nonsense soon
KHEBOKSK
22:12 . 27 Dec 23.3145 . Views
34 Reposts 75 Likes 1 Bookmark
LI
go
Jack
Mash
@Jack_Mash.
.
11h
Replying to @GloriaKhuzwayo
This is what happens wherever Cyril is
involved
Post your reply",0,tweet
"Bhutie @Bhutie181 . 1h
Replying to @goolammv
Slave @Tlhalefi2 . 2h
THIS IS AN INDIAN LADY CALLED
HERSELF GOOLAM ON (TWITTER) X,
SHE IS RACIST TO THE CORE.
SHE ENJOYS THE MISERY EXPERIENCED
BY AFRICANS
SHE WORKS FOR THOSE WHO
OPPRESSED US.
WE DID NOT FORGET PHOENIX
MASSACRED PERPETRATED BY INDIANS
T
fi
@eyyano
3
ild 158",0,tweet
"08:04
Vo))
LT� all
Post
Sesinga Mavikithi
Follow
@themankhosi
Fake News Outlets in South Africa
1) News24
2) Die Burger
3) Rapport
4) RSG
5) Jacaranda FM
6) Power FM
7) eNCA/ eNuus
8) The Citizen
9) Sowetan
10) Moneyweb
11) My Broadband
12) Daily Investor
13) BusinessTech
14) Daily Maverick
15) Mail and Guardian
Treating you like a child.
9:59 . 16 Aug 23 . 56,7K Views
593 Reposts 24 Quotes 1045 Likes
20 Bookmarks
Post your reply
<",0,tweet
"Comrade watchdog_za
@watchdog_za
@SkyeZedA I thought the Real411 crowd
was dealt with? Now they are crawling
out of the woodwork again?
Oo
OPEN SOCIETY
FOUNDATIONS
capeindependent.com
Foreign-funded NGO renews announcement
of IEC partnership with foreign tech giants tie...
13:58 . 21 Dec 23.86 . Views
1 Quote 3 Likes
0
Comrade watchdog_za @watchd.. 4d
Replying to @watchdog_za
""The IEC has partnered with a
disreputable NGO called Real411 with a",0,tweet
"David Skosana @mazolman63 . 6h
This one will regret big time, surely I don't
have adjectives to describe her now
however she won't have a place to hide
her racist nonsense.Its just a question of
time. Mkhuzeni ngoba useyinyathele
emsileni.
DAILY
MAVERICK
DEFEND TRUTH
+ FOLLOW
Marianne Thamm
16
LI37
79
4272",0,tweet
"Vo))
08:40
t
LT� all
Following For You
Q
-
Undocumented
TikTok
Bonus
Foreigners, we
winning
RAUNY
miturna
+
!
4602
...
286
1396
OneAfrica
we leading in making sure undocumented
foreigners get legally documented
+
8
Home
Friends
Inbox
Profile
000",0,tweet
"18:23
Vo))
LTE all
Post
Mr G, ZAR Colonial Subject
@SeanGoss666
#Loadshedding scam came to a
screeching halt..Electricity supply is
needed for equipment and bandwidth ,
as spying and surveillance by Ankole,
Dollar smugglers, Thumaminions and
Rogueunit goes in to overdrive. The MK
Party has them shitting themselves!
@Jagman4sho
8:00 . 18 Dec 23.11,2K . Views
36 Reposts 84 Likes 1 Bookmark
Post your reply",0,tweet
"Azania @azania1023 . 16 Dec
:
Opposition Parties funded by the West
and Anti Zuma NGO's formed a pact.
What will stop EFF, ATM, PAC, Umkhonto
WeSizwe, ACT, SCM And AZAPO to form a
pact too?
Q
7
2116
46
ild 2612
oupa mofokeng
Follow
@bmofokeng6
Replying to @azania1023
Funded by the stratcom,
22:19 . 16 Dec 23.53 . Views
1 Like",0,tweet
"17:47
it LTE all
Vo))
f
Facebook Andrew Trench added 4 photos: ""Try..
:
Top
Latest
People
Media
Lists
Blacklilly @Tsholo_Blacki 17 Dec
Journalist should be jailed for
misinformation...
LV
ild 19
David Skosana @mazolman63 . 2d
Karyn, Stratcom journalists and media told
the world that this Gupta brothers were
arrested in Dubai and will be brought back
to SA to face the music.Karyn & SA
government mara with lies they're taking a
trophy
16
LV49
142
ild 4891
Iris Schneider @IrisEllen0355. . 20h
Every day they walk through the fire
guns in their hands, fighting for our
freedom and independence.",0,tweet
"17:43
Vo))
LTE
all
Post
DR. IQBAL SURV�
@IqbalSurve
Firstly the playbook was initially used
by the CIA in South America and
subsequently adopted by apartheid
era security forces under the guise of
stratcom. This plan is now used by
apartheid media News24, CIA funded
journalists of Daily Maverick etc
9:21 . 20 Dec 23 7246 . Views
42 Reposts 110 Likes 2 Bookmarks
You can reply
Accounts@lqbalSurve follows or
mentioned can reply.
DR. IQBAL SURVE @IqbalSurve . 4d
Replying to @lqbalSurve
Stage1. Smear the target using half truths
and fake news and publicise it in the their
media. Use maximum resources to cause
maximum damage including bots and
trolls. A highly paid team is put together
focusing on the target.
Post your reply
<",0,tweet
"15:25
it LT� all
Vo))
Post
Banele reposted
The Special one
@Nhleiks5
Yeah right!
SUNDAY
WORLD
IMPOSSIBLE
TO RIG
2024
POLLS
IEC
13:46 - 2 . 24 Dec 23 . 2 356 Views
19 Reposts 2 Quotes 65 Likes
an
m
Post your reply
<",0,tweet
"@Kommander Josh @Kommand
.
3h
All South Africans must Exercise to Join
the War Against Illegal immigrants next
year.
Run 5 kilometres daily
Get #Operation Dudula membership
Thank me Later.
Two Enemies will be Defeated Next Year.
1. Anc
2. Illegal Immigrants.
#VoetsekANC
#VoetsekZimbabweans
#ZaharaFuneral
WC
+
1
17.8
19
1.1.2.437
&",0,tweet
"19:17
Vo))
LTE all
Post
Emperor Of Johannesburg and Roux ACT AS
ONE
Put South Africans First liked
@Kommander Josh
@Kommander Josh
Fighting Illegal immigrants must be a
Way of Life for South Africans.
Fight them in Schools
Fight them in Hospitals
Fight them at Restaurants
Fight them at Shopping Malls
Fight them at Funerals
Intensify the Fight as we move towards
2024 Elections
#OperationDudula
SABC
Funeral service for Zahara
NEWS
SABCNEWS.COM
BREAKING
I Nine people die in two separate crashes in Mpumalanga
Post your reply
III",0,tweet
"Freeman Bhengu reposted
David Seleka @Ashanti46034923 . 9h
That the only way to go my brother we
cannot be disrespected in our country by
animals
Freeman Bhengu @zibuseman . 9h
They only way and time politicians and
foreigners will hear us is if we become
physical.
CT2
4
ill 135
Freeman Bhengu @zibuseman . 9h
They only way and time politicians and
foreigners will hear us is if we become
physical.
2
L214
48
ild 1679",0,tweet
"Freeman Bhengu reposted
Thabang Lulama @LulamaThabang . 1h
Were going to fuck them up one day
Freeman Bhengu @zibuseman . 2h
Dear illegal foreigners and those
considered legal but have acquired
illegally, again I am warning you
!
start packing because South Africans
are all saying its time you all went ho..
LI2
2
ild 58",0,tweet
"18:35
C
Vo))
LT�
all
""Mondli Makhanya""
It
:
Top
Latest
People
Media
Lists
LI
245
ThabzAfrikai @ThabzAfri... . 10h
Mondli Makhanya belong to Kaffir Race
Exclusive Club, his views represents Kaffir
Race extremism. Nothing he says is
genuine and he must be understood for
securing the bag
Redi Tlhabi
Bongani Bingwa
Khaya Sithole
Palesa Morudu
Chris Moroleng
Thuli Madonsela
@Radio702
702
O
1
1
534
City
City Press
@City_Press . 2d
Press
Mondli Makhanya | Branding politic
+
B
opponents as enemies is lazy and
III
<",0,tweet
"Rider @riderhousemania . 5h
No... South Africans, it's time to stand up
now. This bullying has to come to an end!
Why CIA??? They want to rig the elections
like they did at the Nasrec conference!
No!!!
Banele 0 @Gentlements . 7h
The IEC has decided to work with the
US intelligence
OPEN SOCIETY
FOUNDATIONS
-
PRINCE
The Independent Electoral Commission of
South Africa (IEC) has decided to welcome
American state security into our electoral
system.
It should be said that we have experienced a
fair bit of fake content on social media
recently, notably the AI-generated fake voice
note claiming to be from DA MP Glynnis
Breytenbach, in which it was claimed tha
John Steenhuisen was selling the Wester
1
17 11
0 15
il 575
go",0,tweet
"Banele 0 @Gentlements . 10h
City Press Editor Mondli Makhanya is a
known CIA agent
He was the messeger as IFP Youth in
KwaZulu-Natal responsible for killing
many people. He is a known murderer who
was protected by the Apartheid regime.
ISALE 1
70
LV216
446
ilil 31,2K",0,tweet
"Pinned
H.M Smith @Stoute_SA . 14 Oct 22
[Independent Analysis - The State of
Media in South Africa #MediaFreedom]
In August 2022, We learnt about a Secret
Club of Editors who allegedly attend
monthly ""On the rocks and off the record""
CIA sponsored private meetings at
luxurious hotels in Cape Town.
STRATCOM
HITMAN
ALT
25
LV 464
564",0,tweet
"@BREAKING NEWS-ALLEGEDLY
@DKNMOHAMMED
BREAKING NEWS:ALLEGEDLY
Dear South Africans,
""POSTPONE NEXT YEAR'S ELECTIONS
BECAUSE THEY WILL BE ""RIGGED""!!!!
Kind Regards.
Pali Lehohla
t year's elections should be
sponed, says former Statistician-
tician-General Dr Pa
eral Pali Lehohla (Part One)
last 15 years have bee
uth Africa's democra
IS should be postpon
a-like discussions on
/ Statistician-General Pali Lehohla. (Photo by Gallo Im
in/ Sandile Ndlovu)
7:23 . 20 Dec 23 . 7 087 Views
52 Reposts 4 Quotes 114 Likes",0,tweet
"22:13
Post
Paul Golding
Follow
@GoldingBF
Please say a prayer for the white minority in
South Africa who are suffering daily murder,
discrimination and oppression.
This Christmas, spare a thought for a kindred
community that is under siege.
They are suffering racist genocide at the hands
of a murderous regime.
#WhiteGenocide
16:10 . 2023/12/18 from Earth . 1,5M Views
821 Reposts 1.1K Quotes",0,tweet
"12:52
55
Post
Mzwanele M...
Follow
@MzwaneleM...
We can end Western Cape DA
arrogance in a flash.
Everyone from the Eastern
Cape can find a relative to
relocate a voting address to
Cape Town.
Vote for the EFF from Cape
Town. Our families are big
enough, we'll still have more
than enough people in the EC.
23:08 2023/12/13 from Earth
169K Views
Post your reply",0,tweet
"Izwe Lethu
@LandNoli
Brian Molefe (Fmr Eskom CEO):
Under me, Koko, engineers & staff. We stopped load shedding on 8
August 2015 for 3yrs after I left
Load shedding came back after Cyril Ramaphosa following R1bn Nasrec
Conference. He appointed Pravin Gordhan. SOEs are to be sold to
private interests
IN
W
N
8:13 AM . Nov 11, 2021",0,tweet
"@LandNoli
PW Botha:
""I'm prepared to talk to people who want Constitutional change.
I'm not prepared to talk to people who want Revolutionary change""
If Mandela said he wants Constitutional change?
""He doesn't want it.
He's in jail because he took certain steps as far as legislation.""
K
NATIONAL
0:05 / 0:24
7:34 AM - Nov 3.2018",0,tweet
"Izwe Lethu
@LandNoli
Leonard Ramatlakane (PRASA Chair):
PRASA paid R2.6bn for locomotives, 13 were sent to SA
Court said those locomotives were too tall, they can't go through
underneath the bridge in SA.
The truth is, those locomotives are not tall not to go under the bridge.
#PhalaPhalaFarmGate
LIVE STREAM
MBALULA GIVES UPDATE ON PRASA
eNCA
0:24
7:05 AM . Jul 21, 2022",0,tweet
